show_id,title,date_added,release_year,duration,description,tipo_id,rating_id
s1165,Ni de coña,2021-03-26,2020,97,"Trying to fix their relationships, four couples attend a spiritual retreat at a Caribbean resort, where temptation and mishaps add problems to the mix.",0,0
s1166,Pagglait,2021-03-26,2021,114,"Widowed soon after marriage, a young woman grapples with an inability to grieve, quirky relatives and a startling discovery about her late husband.",0,5
s1168,Caught by a Wave,2021-03-25,2021,100,"After falling in love at a sailing summer camp in Sicily, reality comes crashing down on a teenage couple when a harsh truth prompts a pivotal decision.",0,1
s1171,Secret Magic Control Agency,2021-03-25,2021,105,"Hansel and Gretel of fairy tale fame — now acting as secret agents — must use magic, clever thinking and teamwork on a mission to find a missing king.",0,7
s1173,Loyiso Gola: Unlearning,2021-03-23,2021,60,"South African comedian Loyiso Gola serves up filter-free humor as he riffs about race, identity, politics, and a school prank gone embarrassingly wrong!",0,0
s1174,Men on a Mission,2021-03-23,2021,6,"Male celebs play make-believe as high schoolers, welcoming star transfer students every week and engaging in battles of witty humor and slapstick.",1,1
s1176,Philomena,2021-03-22,2013,98,A kind-hearted Irishwoman teams with an acerbic journalist to find the son she was forced to give up for adoption 50 years ago.,0,2
s1177,Any Crybabies Around?,2021-03-20,2020,108,An immature young father in Akita becomes an outcast in his community after a media incident. Two years later he returns to ineptly try to make amends.,0,0
s1178,Hospital,2021-03-20,2020,90,"In an abandoned hospital in Tainan, visitors seeking to communicate with their relatives' spirits are haunted by disturbing, supernatural occurrences.",0,0
s1179,Jiu Jitsu,2021-03-20,2020,102,"After the defeat of a celebrated war hero, an ancient order of fighters battles powerful space invaders as the fate of humanity hangs in the balance.",0,4
s1185,The Yin Yang Master,2021-03-19,2021,120,"A feud erupts between realms, and Yin Yang master Qing Ming teams up with disgraced guard Yuan Boya to vanquish a demonic threat as a conspiracy looms.",0,1
s1186,Who's the Boss,2021-03-19,2020,106,"A young, overworked ad executive with an overbearing boss starts her own side hustle and invents an employer once her business begins to flourish.",0,0
s1188,Deadly Illusions,2021-03-18,2021,115,"After a bestselling novelist suffering from writer's block hires a new nanny for her children, the line between fiction and reality starts to blur.",0,4
s1189,Get the Goat,2021-03-18,2021,98,"Two hapless cops find themselves in over their heads as they cross paths with dangerous criminals while searching for Celestina, a beloved goat mascot.",0,1
s1190,Nate Bargatze: The Greatest Average American,2021-03-18,2021,60,"Nate Bargatze touches on Zoom comedy shows, losing his phone, hotel breakfast fails, animal caddies, new math and much more in this special.",0,8
s1191,Skylines,2021-03-18,2020,113,"When a mysterious alien virus begins to endanger humanity, an elite team of soldiers launches into space to end the threat for good.",0,4
s1192,The Fluffy Movie,2021-03-18,2014,101,"Comedian Gabriel Iglesias takes the stage in San Jose, California, for a stand-up performance featuring wild stories and even wilder impersonations.",0,2
s1193,The Present,2021-03-18,2020,24,"Yusuf and his daughter set out to buy his wife an anniversary gift, a gesture demanding much patience and negotiation skills in the West Bank.",0,0
s1195,Catch.er,2021-03-17,2017,80,"A man becomes the prime suspect in his wife's murder, but the police investigation soon widens to other potential culprits with hidden motives.",0,1
s1196,Operation Varsity Blues: The College Admissions Scandal,2021-03-17,2021,100,Reenactments drive this documentary investigating the mastermind behind a scam to get the kids of rich and famous families into top US universities.,0,4
s1198,Get on Up,2021-03-16,2014,139,Music legend James Brown makes a turbulent journey from humble origins to superstardom as the Godfather of Soul in this biopic starring Chadwick Boseman.,0,2
s1199,RebellComedy: Straight Outta the Zoo,2021-03-16,2021,74,"The comics of RebellComedy take the stage and tackle mistaken identities, geriatric influencers, our flawed perceptions of animals and more.",0,0
s1200,Savages,2021-03-16,2012,131,"With the help of a shady DEA agent, two weed entrepreneurs take on a merciless cartel leader who wants in on their business and kidnaps their lover.",0,4
s1203,C/O Kaadhal,2021-03-15,2021,131,"Cutting across conventions and expectations, four brave love stories blossom in this Tamil remake of the 2018 Telugu film ""Care of Kancharapalem.”",0,1
s1204,The BFG,2021-03-15,2016,118,A little orphan meets up with a kind giant who's supposed to eat her but instead protects her from some truly horrible giants who terrorize them both.,0,3
s1209,Çarsi Pazar,2021-03-12,2015,97,The slacker owner of a public bath house rallies his community to save it when a big developer comes to town to close it down and open a new mall.,0,0
s1210,Just In Time,2021-03-12,2020,92,A meticulous clerk for a bookstore that has just been shuttered suddenly finds herself taking care of her cousin's witty 11-year-old daughter.,0,8
s1212,Mucize,2021-03-12,2015,136,"Sent away from his family to a remote mountain town, teacher Mahir helps the villagers build a school – and inspires a path to hope for them all.",0,1
s1213,Paper Lives,2021-03-12,2021,97,"In the streets of Istanbul, ailing waste warehouse worker Mehmet takes a small boy under his wing and must soon confront his own traumatic childhood.",0,0
s1216,Romantik Komedi,2021-03-12,2010,110,"Bored with her life and inspired by a friend's wedding, Esra quits her job and dumps her boyfriend, leading to a series of romantic misadventures.",0,0
s1217,Romantik Komedi 2: Bekarlığa Veda,2021-03-12,2013,105,"Didem tries everything to get actor Cem to propose to her, but he's got other things on his mind: a beautiful new co-star and a secret bachelor party.",0,0
s1219,YES DAY,2021-03-12,2021,90,A mom and dad who usually say no decide to say yes to their kids' wildest requests — with a few ground rules — on a whirlwind day of fun and adventure.,0,3
s1220,You're Everything To Me,2021-03-12,2016,107,"When an old fling shows up with their infant child, a dallying man-child must take on the role of father and create a fairytale world for his daughter.",0,5
s1221,Coven of Sisters,2021-03-11,2021,92,"Basque Country, 1609. To postpone their execution, a group of women accused of witchcraft lure their inquisitor into witnessing the witches' Sabbath.",0,0
s1222,Generasi 90an: Melankolia,2021-03-11,2020,94,"After the devastating loss of a loved one, Abby forms a bond with his sister's best friend as he struggles to move on.",0,1
s1223,The Block Island Sound,2021-03-11,2020,99,"On an island, a fisherman's family faces horrors and dark truths when an ominous force begins killing the wildlife and puts their own lives in danger.",0,0
s1224,Dealer,2021-03-10,2021,1,Tensions erupt when two filmmakers infiltrate an area ruled by gangs to shoot a music video for a rapper in this gritty found-footage series.,1,0
s1229,Bombay Rose,2021-03-08,2021,97,"Amidst the bustle of a magnetic and multifaceted city, the budding love between two dreamers is tested.",0,2
s1231,Aelay,2021-03-05,2021,151,"A son stoically returns to his village upon his father’s death, recalling their chilly dynamic before a bizarre event disrupts his visit.",0,1
s1233,Dogwashers,2021-03-05,2021,108,"When a narco past his prime refuses to pay a debt to an upstart, only a secret stash of money can save his men. But guess what the gardener just found?",0,0
s1234,Fate of Alakada,2021-03-05,2020,113,"Faking her way through any situation, a social media influencer poses as an event planner and is tasked with throwing an extravagant, star-studded bash.",0,1
s1237,Sentinelle,2021-03-05,2021,81,"Transferred home after a traumatizing combat mission, a highly trained French soldier uses her lethal skills to hunt down the man who hurt her sister.",0,0
s1238,Mariposa,2021-03-04,2020,116,"New student Acha falls for Iqbal, a high-achieving student who's torn between love and family pressure.",0,1
s1240,Parker,2021-03-04,2013,119,"Parker is a thief – but he has scruples. So when his crew double-crosses him, Parker teams up with an unlikely partner to even the score.",0,4
s1241,Safe Haven,2021-03-04,2013,116,"When a mysterious woman arrives in a small North Carolina town, she begins a new life but remains haunted by a terrifying secret.",0,2
s1242,Moxie,2021-03-03,2021,112,"Inspired by her mom's rebellious past and a confident new friend, a shy 16-year-old publishes an anonymous zine calling out sexism at her school.",0,2
s1244,Black or White,2021-03-02,2014,121,A widowed lawyer struggles to retain custody of his biracial granddaughter when the girl's paternal grandmother questions his competence.,0,2
s1245,Indoo Ki Jawani,2021-03-02,2020,115,"A spirited but naive young woman seeks a one-night stand, but after discovering her date’s real identity, things quickly go from casual to complicated.",0,1
s1249,Biggie: I Got a Story to Tell,2021-03-01,2021,98,"Featuring rare footage and in-depth interviews, this documentary celebrates the life of The Notorious B.I.G. on his journey from hustler to rap king.",0,4
s1252,Dances with Wolves,2021-03-01,1990,181,"On the frontier, a Civil War soldier bonds with a Sioux tribe and adapts to their way of life, becoming their ally amid growing threats.",0,2
s1253,How to Be Really Bad,2021-03-01,2018,100,"The devil's sassy (and bored) daughter makes a deal with her dad: If she can turn a good person evil, she gets to ditch hell and stay on Earth.",0,1
s1254,LEGO Marvel Spider-Man: Vexed by Venom,2021-03-01,2019,22,"When Green Goblin and Venom team up for a disastrous scheme, Spider-Man calls in a wall-crawling ally and must rely on his Spidey senses to stop them.",0,9
s1255,Rain Man,2021-03-01,1988,134,"Motivated by money, a selfish workaholic seeking a piece of his late father's inheritance takes a life-changing road trip with his estranged brother.",0,4
s1257,Tenacious D in The Pick of Destiny,2021-03-01,2006,94,"Dreaming of being a rock god, Midwesterner JB heads to California, where he crosses paths with idler KG – giving rise to the musical duo Tenacious D.",0,4
